((INFOGAIN-NB INFOGAIN 2 KNN TRUE,63,13,7,4,.24,.10,.36,.14,.45)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,10,8,10,59,.88,.50,.86,.64,.64)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,59,10,8,10,.50,.12,.56,.19,.64)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,65,10,6,6,.38,.08,.50,.14,.55)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,6,6,10,65,.92,.63,.87,.74,.55)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,77,7,0,3,.30,.00,1.00,.00,.51)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,5,1,5,76,.99,.50,.94,.66,.65)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,70,14,2,1,.07,.03,.33,.04,.34)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,1,5,14,67,.93,.93,.83,.93,.34)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,64,9,8,6,.40,.11,.43,.17,.57)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,6,8,9,64,.89,.60,.88,.72,.57)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,67,7,4,9,.56,.06,.69,.10,.69)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,9,4,7,67,.94,.44,.91,.60,.69)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,70,3,4,10,.77,.05,.71,.10,.83)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,11,7,2,67,.91,.15,.97,.26,.87)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,67,1,2,17,.94,.03,.89,.06,.96)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,18,5,0,64,.93,.00,1.00,.00,.95)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,63,6,7,11,.65,.10,.61,.17,.74)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,11,7,6,63,.90,.35,.91,.51,.74)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,66,6,5,10,.63,.07,.67,.13,.73)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,10,5,6,66,.93,.38,.92,.53,.73)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,76,7,1,3,.30,.01,.75,.02,.50)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,5,3,5,74,.96,.50,.94,.66,.65)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,9,6,6,66,.92,.40,.92,.56,.71)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,70,6,2,9,.60,.03,.82,.05,.72)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,71,4,5,7,.64,.07,.58,.12,.74)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,7,5,4,71,.93,.36,.95,.52,.74)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,62,7,11,7,.50,.15,.39,.23,.63)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,7,11,7,62,.85,.50,.90,.63,.63)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,64,7,6,10,.59,.09,.63,.15,.70)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,12,9,5,61,.87,.29,.92,.44,.77)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,67,6,3,11,.65,.04,.79,.08,.75)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,11,7,6,63,.90,.35,.91,.51,.74)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,71,7,6,3,.30,.08,.33,.12,.50)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,3,6,7,71,.92,.70,.91,.80,.50)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,58,9,14,6,.40,.19,.30,.26,.55)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,6,14,9,58,.81,.60,.87,.69,.55)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,9,4,6,68,.94,.40,.92,.56,.71)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,68,6,4,9,.60,.06,.69,.10,.71)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,72,6,0,9,.60,.00,1.00,.00,.72)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,11,5,4,67,.93,.27,.94,.41,.81)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,57,8,6,16,.67,.10,.73,.17,.75)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,16,6,8,57,.90,.33,.88,.49,.75)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,0,6,10,71,.92,1.00,.88,.00,.29)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,71,10,6,0,.00,.08,.00,.00,.29)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,72,8,1,6,.43,.01,.86,.03,.60)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,8,4,6,69,.95,.43,.92,.59,.69)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,70,7,0,10,.59,.00,1.00,.00,.71)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,10,4,7,66,.94,.41,.90,.57,.71)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,65,7,6,9,.56,.08,.60,.15,.68)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,9,6,7,65,.92,.44,.90,.59,.68)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,72,5,3,7,.58,.04,.70,.07,.70)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,7,3,5,72,.96,.42,.94,.58,.70)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,63,7,5,12,.63,.07,.71,.13,.73)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,13,8,6,60,.88,.32,.91,.47,.76)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,70,12,3,2,.14,.04,.40,.06,.39)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,4,5,10,68,.93,.71,.87,.81,.49)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,62,6,10,9,.60,.14,.47,.23,.70)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,9,10,6,62,.86,.40,.91,.55,.70)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,62,8,8,9,.53,.11,.53,.19,.66)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,9,8,8,62,.89,.47,.89,.61,.66)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,69,2,1,15,.88,.01,.94,.03,.92)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,16,2,1,68,.97,.06,.99,.11,.95)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,70,6,1,10,.63,.01,.91,.03,.73)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,12,6,4,65,.92,.25,.94,.39,.81)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,64,7,5,11,.61,.07,.69,.13,.72)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,11,5,7,64,.93,.39,.90,.55,.72)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,8,8,13,58,.88,.62,.82,.73,.55)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,58,13,8,8,.38,.12,.50,.18,.55)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,71,6,4,6,.50,.05,.60,.10,.64)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,9,6,3,69,.92,.25,.96,.39,.81)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,65,2,0,20,.91,.00,1.00,.00,.94)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,20,4,2,61,.94,.09,.97,.17,.92)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,67,7,5,8,.53,.07,.62,.12,.67)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,8,5,7,67,.93,.47,.91,.62,.67)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,59,11,9,8,.42,.13,.47,.20,.58)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,8,9,11,59,.87,.58,.84,.69,.58)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,10,6,3,68,.92,.23,.96,.37,.83)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,70,3,4,10,.77,.05,.71,.10,.83)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,71,4,2,10,.71,.03,.83,.05,.80)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,11,4,3,69,.95,.21,.96,.35,.84)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,70,4,3,10,.71,.04,.77,.08,.80)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,10,3,4,70,.96,.29,.95,.44,.80)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,65,12,4,6,.33,.06,.60,.10,.53)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,6,4,12,65,.94,.67,.84,.78,.53)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,72,5,1,9,.64,.01,.90,.03,.75)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,10,4,4,69,.95,.29,.95,.44,.79)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,70,10,4,3,.23,.05,.43,.09,.45)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,5,4,8,70,.95,.62,.90,.75,.56)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,74,5,6,2,.29,.08,.25,.12,.49)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,2,6,5,74,.93,.71,.94,.81,.49)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,67,9,3,8,.47,.04,.73,.08,.62)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,8,3,9,67,.96,.53,.88,.68,.62)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,69,8,1,9,.53,.01,.90,.03,.67)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,13,2,4,68,.97,.24,.94,.38,.83)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,72,9,0,6,.40,.00,1.00,.00,.58)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,8,4,7,68,.94,.47,.91,.62,.67)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,62,9,8,8,.47,.11,.50,.18,.62)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,8,8,9,62,.89,.53,.87,.66,.62)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,64,8,10,5,.38,.14,.33,.20,.55)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,5,10,8,64,.86,.62,.89,.72,.55)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,72,8,2,5,.38,.03,.71,.05,.56)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,5,5,8,69,.93,.62,.90,.74,.56)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,67,9,3,8,.47,.04,.73,.08,.62)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,10,6,7,64,.91,.41,.90,.57,.70)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,64,5,7,11,.69,.10,.61,.17,.77)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,11,7,5,64,.90,.31,.93,.46,.77)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,68,4,5,10,.71,.07,.67,.13,.79)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,10,5,4,68,.93,.29,.94,.44,.79)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,72,5,2,8,.62,.03,.80,.05,.73)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,9,3,4,71,.96,.31,.95,.47,.78)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,73,6,1,7,.54,.01,.88,.03,.67)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,8,5,5,69,.93,.38,.93,.54,.72)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,64,7,6,10,.59,.09,.63,.15,.70)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,10,6,7,64,.91,.41,.90,.57,.70)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,68,4,9,6,.60,.12,.40,.20,.71)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,6,9,4,68,.88,.40,.94,.55,.71)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,70,4,3,10,.71,.04,.77,.08,.80)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,11,4,3,69,.95,.21,.96,.35,.84)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,76,1,0,10,.91,.00,1.00,.00,.94)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,11,4,0,72,.95,.00,1.00,.00,.96)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,63,4,9,11,.73,.13,.55,.21,.79)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,11,9,4,63,.88,.27,.94,.41,.79)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,0,1,13,73,.99,1.00,.85,.00,.29)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,73,13,1,0,.00,.01,.00,.00,.29)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,12,8,6,61,.88,.33,.91,.48,.75)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,67,8,2,10,.56,.03,.83,.06,.69)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,7,1,8,71,.99,.53,.90,.69,.62)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,71,12,1,3,.20,.01,.75,.03,.43)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,61,10,9,7,.41,.13,.44,.20,.57)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,7,9,10,61,.87,.59,.86,.70,.57)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,68,8,3,8,.50,.04,.73,.08,.65)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,8,3,8,68,.96,.50,.89,.66,.65)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,66,9,5,7,.44,.07,.58,.12,.60)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,10,8,6,63,.89,.38,.91,.53,.72)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,73,5,3,6,.55,.04,.67,.07,.68)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,7,7,4,69,.91,.36,.95,.52,.73)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,71,5,3,8,.62,.04,.73,.08,.73)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,8,3,5,71,.96,.38,.93,.55,.73)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,63,4,9,11,.73,.13,.55,.21,.79)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,11,9,4,63,.88,.27,.94,.41,.79)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,69,3,2,13,.81,.03,.87,.05,.87)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,13,4,3,67,.94,.19,.96,.31,.86)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,11,5,7,64,.93,.39,.90,.55,.72)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,67,9,2,9,.50,.03,.82,.05,.65)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,6,7,8,66,.90,.57,.89,.70,.59)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,66,8,7,6,.43,.10,.46,.16,.59)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,65,8,8,6,.43,.11,.43,.17,.59)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,6,8,8,65,.89,.57,.89,.70,.59)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,66,7,3,11,.61,.04,.79,.08,.72)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,12,9,6,60,.87,.33,.91,.48,.75)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,74,6,1,6,.50,.01,.86,.03,.65)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,6,6,6,69,.92,.50,.92,.65,.64)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,70,5,6,6,.55,.08,.50,.14,.67)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,6,6,5,70,.92,.45,.93,.61,.67)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,11,6,6,64,.91,.35,.91,.51,.74)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,64,6,6,11,.65,.09,.65,.15,.74)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,65,6,0,16,.73,.00,1.00,.00,.81)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,18,4,4,61,.94,.18,.94,.30,.86)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,75,4,1,7,.64,.01,.88,.03,.74)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,7,5,4,71,.93,.36,.95,.52,.74)
 (INFOGAIN-NB INFOGAIN 2 KNN TRUE,71,6,5,5,.45,.07,.50,.11,.61)
 (INFOGAIN-NB INFOGAIN 2 KNN FALSE,5,5,6,71,.93,.55,.92,.69,.61)
 (BSQUARE-NB BSQUARE 2 KNN TRUE,78,7,2,0,.00,.03,.00,.00,.29)
 (BSQUARE-NB BSQUARE 2 KNN FALSE,0,2,7,78,.98,1.00,.92,.00,.29)
 (INFOGAIN-PRISM INFOGAIN 2 KNN TRUE,69,10,1,7,.41,.01,.88,.03,.58)
 (INFOGAIN-PRISM INFOGAIN 2 KNN FALSE,10,2,7,68,.97,.41,.91,.58,.71)
 (BSQUARE-PRISM BSQUARE 2 KNN TRUE,75,7,2,3,.30,.03,.60,.05,.50)
 (BSQUARE-PRISM BSQUARE 2 KNN FALSE,3,3,7,74,.96,.70,.91,.81,.50)
 (INFOGAIN-NB INFOGAIN 4 KNN TRUE,67,5,7,8,.62,.09,.53,.16,.72)
 (INFOGAIN-NB INFOGAIN 4 KNN FALSE,8,7,5,67,.91,.38,.93,.54,.72)
 (BSQUARE-NB BSQUARE 4 KNN TRUE,69,6,4,8,.57,.05,.67,.10,.69)
 (BSQUARE-NB BSQUARE 4 KNN FALSE,8,4,6,69,.95,.43,.92,.59,.69)
 (INFOGAIN-PRISM INFOGAIN 4 KNN TRUE,66,10,2,9,.47,.03,.82,.06,.63)
 (INFOGAIN-PRISM INFOGAIN 4 KNN FALSE,12,5,7,63,.93,.37,.90,.53,.73)
 (BSQUARE-PRISM BSQUARE 4 KNN TRUE,67,8,5,7,.47,.07,.58,.12,.62)
 (BSQUARE-PRISM BSQUARE 4 KNN FALSE,10,9,5,63,.88,.33,.93,.48,.75)
 (INFOGAIN-NB INFOGAIN 8 KNN TRUE,63,8,5,11,.58,.07,.69,.13,.70)
 (INFOGAIN-NB INFOGAIN 8 KNN FALSE,11,5,8,63,.93,.42,.89,.58,.70)
 (BSQUARE-NB BSQUARE 8 KNN TRUE,65,4,6,12,.75,.08,.67,.15,.81)
 (BSQUARE-NB BSQUARE 8 KNN FALSE,12,6,4,65,.92,.25,.94,.39,.81)
 (INFOGAIN-PRISM INFOGAIN 8 KNN TRUE,72,4,0,11,.73,.00,1.00,.00,.81)
 (INFOGAIN-PRISM INFOGAIN 8 KNN FALSE,14,1,1,71,.99,.07,.99,.12,.95)
 (BSQUARE-PRISM BSQUARE 8 KNN TRUE,72,5,2,8,.62,.03,.80,.05,.73)
 (BSQUARE-PRISM BSQUARE 8 KNN FALSE,10,5,3,69,.93,.23,.96,.37,.83)
 (INFOGAIN-NB INFOGAIN 10 KNN TRUE,68,7,5,7,.50,.07,.58,.12,.64)
 (INFOGAIN-NB INFOGAIN 10 KNN FALSE,7,5,7,68,.93,.50,.91,.65,.64)
 (BSQUARE-NB BSQUARE 10 KNN FALSE,9,7,5,66,.90,.36,.93,.51,.74)
 (BSQUARE-NB BSQUARE 10 KNN TRUE,66,5,7,9,.64,.10,.56,.17,.74)
 (INFOGAIN-PRISM INFOGAIN 10 KNN TRUE,71,3,1,12,.80,.01,.92,.03,.86)
 (INFOGAIN-PRISM INFOGAIN 10 KNN FALSE,13,5,2,67,.93,.13,.97,.23,.89)
 (BSQUARE-PRISM BSQUARE 10 KNN TRUE,68,2,0,17,.89,.00,1.00,.00,.93)
 (BSQUARE-PRISM BSQUARE 10 KNN FALSE,17,5,2,63,.93,.11,.97,.19,.91)
 (INFOGAIN-NB INFOGAIN 12 KNN FALSE,5,13,9,60,.82,.64,.87,.72,.53)
 (INFOGAIN-NB INFOGAIN 12 KNN TRUE,60,9,13,5,.36,.18,.28,.24,.53)
 (BSQUARE-NB BSQUARE 12 KNN TRUE,62,8,9,8,.50,.13,.47,.20,.64)
 (BSQUARE-NB BSQUARE 12 KNN FALSE,8,9,8,62,.87,.50,.89,.64,.64)
 (INFOGAIN-PRISM INFOGAIN 12 KNN TRUE,72,7,2,6,.46,.03,.75,.05,.62)
 (INFOGAIN-PRISM INFOGAIN 12 KNN FALSE,7,6,6,68,.92,.46,.92,.61,.67)
 (BSQUARE-PRISM BSQUARE 12 KNN TRUE,68,4,2,13,.76,.03,.87,.06,.83)
 (BSQUARE-PRISM BSQUARE 12 KNN FALSE,14,8,3,62,.89,.18,.95,.29,.85))